title,manifest,来源清单
ad0001d6-169a-4149-b021-b2eb17ca6031,https://figgy.princeton.edu/concern/scanned_resources/ad0001d6-169a-4149-b021-b2eb17ca6031/manifest,清单_普林斯顿全中文.csv
10e57007-64f1-4876-ab33-5f9eb68fb106,https://figgy.princeton.edu/concern/scanned_resources/10e57007-64f1-4876-ab33-5f9eb68fb106/manifest,清单_普林斯顿全中文.csv
e4db33b5-585b-4d66-b2fc-a5a1b6469fda,https://figgy.princeton.edu/concern/scanned_resources/e4db33b5-585b-4d66-b2fc-a5a1b6469fda/manifest,清单_普林斯顿全中文.csv
057d5870-6d8b-4468-b61c-ada58b70854a,https://figgy.princeton.edu/concern/scanned_resources/057d5870-6d8b-4468-b61c-ada58b70854a/manifest,清单_普林斯顿全中文.csv
fb157127-e4f9-46ae-b0e2-69024c4c50c3,https://figgy.princeton.edu/concern/scanned_resources/fb157127-e4f9-46ae-b0e2-69024c4c50c3/manifest,清单_普林斯顿全中文.csv
7669bcd3-85d0-4469-a4c5-e9e313341ab4,https://figgy.princeton.edu/concern/scanned_resources/7669bcd3-85d0-4469-a4c5-e9e313341ab4/manifest,清单_普林斯顿全中文.csv
c7796dea-2e33-42c4-87c7-5588e7e730d9,https://figgy.princeton.edu/concern/scanned_resources/c7796dea-2e33-42c4-87c7-5588e7e730d9/manifest,清单_普林斯顿全中文.csv
fae83777-327b-45c8-8231-0344b6599ff7,https://figgy.princeton.edu/concern/scanned_resources/fae83777-327b-45c8-8231-0344b6599ff7/manifest,清单_普林斯顿全中文.csv
12f815c7-e91b-405a-bae6-db21fb5f7844,https://figgy.princeton.edu/concern/scanned_resources/12f815c7-e91b-405a-bae6-db21fb5f7844/manifest,清单_普林斯顿全中文.csv
96044b09-1a64-46a9-9fbe-d5ae40d28e54,https://figgy.princeton.edu/concern/scanned_resources/96044b09-1a64-46a9-9fbe-d5ae40d28e54/manifest,清单_普林斯顿全中文.csv
44fcc4ef-1450-4354-9a14-fbbb72b9a4eb,https://figgy.princeton.edu/concern/scanned_resources/44fcc4ef-1450-4354-9a14-fbbb72b9a4eb/manifest,清单_普林斯顿全中文.csv
c42ea783-759b-4742-bd00-363ca8eb08d0,https://figgy.princeton.edu/concern/scanned_resources/c42ea783-759b-4742-bd00-363ca8eb08d0/manifest,清单_普林斯顿全中文.csv
951e5206-26b6-4191-8dc2-bb8201f1abd2,https://figgy.princeton.edu/concern/scanned_resources/951e5206-26b6-4191-8dc2-bb8201f1abd2/manifest,清单_普林斯顿全中文.csv
0c2a8a53-8ee2-411c-88d7-d8a784de056b,https://figgy.princeton.edu/concern/scanned_resources/0c2a8a53-8ee2-411c-88d7-d8a784de056b/manifest,清单_普林斯顿全中文.csv
64119813-a7d8-421e-9339-813f538deac3,https://figgy.princeton.edu/concern/scanned_resources/64119813-a7d8-421e-9339-813f538deac3/manifest,清单_普林斯顿全中文.csv
28402537-2e40-4fe0-8272-2087965e5c94,https://figgy.princeton.edu/concern/scanned_resources/28402537-2e40-4fe0-8272-2087965e5c94/manifest,清单_普林斯顿全中文.csv
4d50095c-65c5-4b7a-ad3d-0cb91928c479,https://figgy.princeton.edu/concern/scanned_resources/4d50095c-65c5-4b7a-ad3d-0cb91928c479/manifest,清单_普林斯顿全中文.csv
8d33f958-77bd-4e8e-96cc-903de1f6e5a5,https://figgy.princeton.edu/concern/scanned_resources/8d33f958-77bd-4e8e-96cc-903de1f6e5a5/manifest,清单_普林斯顿全中文.csv
6ed8e384-a8f8-4178-8294-c29949c314e3,https://figgy.princeton.edu/concern/scanned_resources/6ed8e384-a8f8-4178-8294-c29949c314e3/manifest,清单_普林斯顿全中文.csv
371ab921-14c6-4319-a568-9724cb974876,https://figgy.princeton.edu/concern/scanned_resources/371ab921-14c6-4319-a568-9724cb974876/manifest,清单_普林斯顿全中文.csv
902ec9dd-a007-478d-9838-b4ee6e4e5f21,https://figgy.princeton.edu/concern/scanned_resources/902ec9dd-a007-478d-9838-b4ee6e4e5f21/manifest,清单_普林斯顿全中文.csv
23d10fa0-72c7-485b-837b-389fa5d66571,https://figgy.princeton.edu/concern/scanned_resources/23d10fa0-72c7-485b-837b-389fa5d66571/manifest,清单_普林斯顿全中文.csv
657e93e1-8f24-47db-b048-351a65a72d62,https://figgy.princeton.edu/concern/scanned_resources/657e93e1-8f24-47db-b048-351a65a72d62/manifest,清单_普林斯顿全中文.csv
4da040f1-795f-4ed0-8adc-07541cce2cbf,https://figgy.princeton.edu/concern/scanned_resources/4da040f1-795f-4ed0-8adc-07541cce2cbf/manifest,清单_普林斯顿全中文.csv
57355720-b456-43cc-bb77-d00ccccb2e9c,https://figgy.princeton.edu/concern/scanned_resources/57355720-b456-43cc-bb77-d00ccccb2e9c/manifest,清单_普林斯顿全中文.csv
da270d17-d9e9-48f9-90e9-b47cec7aa2f6,https://figgy.princeton.edu/concern/scanned_resources/da270d17-d9e9-48f9-90e9-b47cec7aa2f6/manifest,清单_普林斯顿全中文.csv
ebe4aa3b-7026-4610-8cbb-d7018b4f49da,https://figgy.princeton.edu/concern/scanned_resources/ebe4aa3b-7026-4610-8cbb-d7018b4f49da/manifest,清单_普林斯顿全中文.csv
312c19d4-3aaa-40c0-abb3-08862134e638,https://figgy.princeton.edu/concern/scanned_resources/312c19d4-3aaa-40c0-abb3-08862134e638/manifest,清单_普林斯顿全中文.csv
9ae5bd45-70a5-44dd-9b09-0b56a6ab4434,https://figgy.princeton.edu/concern/scanned_resources/9ae5bd45-70a5-44dd-9b09-0b56a6ab4434/manifest,清单_普林斯顿全中文.csv
6c4654dc-f4d4-4634-a612-86ae184c1af2,https://figgy.princeton.edu/concern/scanned_resources/6c4654dc-f4d4-4634-a612-86ae184c1af2/manifest,清单_普林斯顿全中文.csv
2c4a433d-e514-4449-a5c1-b38658a52298,https://figgy.princeton.edu/concern/scanned_resources/2c4a433d-e514-4449-a5c1-b38658a52298/manifest,清单_普林斯顿全中文.csv
c97eb5e7-3c7a-468d-a108-d7fd2c3812b4,https://figgy.princeton.edu/concern/scanned_resources/c97eb5e7-3c7a-468d-a108-d7fd2c3812b4/manifest,清单_普林斯顿全中文.csv
6ebf2d2d-cfe0-48b5-8b14-206c168be3bf,https://figgy.princeton.edu/concern/scanned_resources/6ebf2d2d-cfe0-48b5-8b14-206c168be3bf/manifest,清单_普林斯顿全中文.csv
748d6960-bd0f-4fd7-a11c-6f33f1eac25c,https://figgy.princeton.edu/concern/scanned_resources/748d6960-bd0f-4fd7-a11c-6f33f1eac25c/manifest,清单_普林斯顿全中文.csv
2ad03c65-1303-4009-8689-ee474dc41ade,https://figgy.princeton.edu/concern/scanned_resources/2ad03c65-1303-4009-8689-ee474dc41ade/manifest,清单_普林斯顿全中文.csv
6ddacecd-7c33-483a-95fd-6ee6104ec7a6,https://figgy.princeton.edu/concern/scanned_resources/6ddacecd-7c33-483a-95fd-6ee6104ec7a6/manifest,清单_普林斯顿全中文.csv
11a43b87-ce7b-433d-b958-8d934d78d2fc,https://figgy.princeton.edu/concern/scanned_resources/11a43b87-ce7b-433d-b958-8d934d78d2fc/manifest,清单_普林斯顿全中文.csv
7e44b422-4c7c-4a06-a27e-e19ce949194b,https://figgy.princeton.edu/concern/scanned_resources/7e44b422-4c7c-4a06-a27e-e19ce949194b/manifest,清单_普林斯顿全中文.csv
671af20b-e6f5-46b1-94a7-c849034b2703,https://figgy.princeton.edu/concern/scanned_resources/671af20b-e6f5-46b1-94a7-c849034b2703/manifest,清单_普林斯顿全中文.csv
edba34d5-d10b-4644-860c-c0b8fc7b7841,https://figgy.princeton.edu/concern/scanned_resources/edba34d5-d10b-4644-860c-c0b8fc7b7841/manifest,清单_普林斯顿全中文.csv
1df16fec-cbf0-4904-bb48-27a62ab782a9,https://figgy.princeton.edu/concern/scanned_resources/1df16fec-cbf0-4904-bb48-27a62ab782a9/manifest,清单_普林斯顿全中文.csv
2e75c9bf-f4eb-4725-bc3c-593e6b162979,https://figgy.princeton.edu/concern/scanned_resources/2e75c9bf-f4eb-4725-bc3c-593e6b162979/manifest,清单_普林斯顿全中文.csv
ade730b3-4e29-4480-983e-372b3679d682,https://figgy.princeton.edu/concern/scanned_resources/ade730b3-4e29-4480-983e-372b3679d682/manifest,清单_普林斯顿全中文.csv
74cad94b-a4c9-41d2-9418-26f9858803c9,https://figgy.princeton.edu/concern/scanned_resources/74cad94b-a4c9-41d2-9418-26f9858803c9/manifest,清单_普林斯顿全中文.csv
2eeac111-d455-4274-b457-54da758f2e1d,https://figgy.princeton.edu/concern/scanned_resources/2eeac111-d455-4274-b457-54da758f2e1d/manifest,清单_普林斯顿全中文.csv
4a624226-b684-4650-87b9-9f5a7b9c786a,https://figgy.princeton.edu/concern/scanned_resources/4a624226-b684-4650-87b9-9f5a7b9c786a/manifest,清单_普林斯顿全中文.csv
e2623453-407d-438b-b2f1-aff71ff2138e,https://figgy.princeton.edu/concern/scanned_resources/e2623453-407d-438b-b2f1-aff71ff2138e/manifest,清单_普林斯顿全中文.csv
12a10e7f-12df-4752-8b8d-df06466648bd,https://figgy.princeton.edu/concern/scanned_resources/12a10e7f-12df-4752-8b8d-df06466648bd/manifest,清单_普林斯顿全中文.csv
28a7cb30-2bcf-4620-b125-1cc64fea1fdb,https://figgy.princeton.edu/concern/scanned_resources/28a7cb30-2bcf-4620-b125-1cc64fea1fdb/manifest,清单_普林斯顿全中文.csv
379f154b-4653-49c2-aff3-4cd3c4ec8ee2,https://figgy.princeton.edu/concern/scanned_resources/379f154b-4653-49c2-aff3-4cd3c4ec8ee2/manifest,清单_普林斯顿全中文.csv
878ae6eb-9f79-4692-af17-da7624519f7d,https://figgy.princeton.edu/concern/scanned_resources/878ae6eb-9f79-4692-af17-da7624519f7d/manifest,清单_普林斯顿全中文.csv
01f349fa-f6ab-4725-a169-5ccc952421d9,https://figgy.princeton.edu/concern/scanned_resources/01f349fa-f6ab-4725-a169-5ccc952421d9/manifest,清单_普林斯顿全中文.csv
dba9b8ee-80aa-48ff-8700-2fbcd12c66a5,https://figgy.princeton.edu/concern/scanned_resources/dba9b8ee-80aa-48ff-8700-2fbcd12c66a5/manifest,清单_普林斯顿全中文.csv
076ce422-4d54-4561-ba5d-1735f8674436,https://figgy.princeton.edu/concern/scanned_resources/076ce422-4d54-4561-ba5d-1735f8674436/manifest,清单_普林斯顿全中文.csv
57062642-e3c1-4864-b19d-309a2e05f39e,https://figgy.princeton.edu/concern/scanned_resources/57062642-e3c1-4864-b19d-309a2e05f39e/manifest,清单_普林斯顿全中文.csv
5a697bbf-c166-477b-8492-667f1228de0d,https://figgy.princeton.edu/concern/scanned_resources/5a697bbf-c166-477b-8492-667f1228de0d/manifest,清单_普林斯顿全中文.csv
93529c17-f6b3-464c-a79e-a399f7aa1747,https://figgy.princeton.edu/concern/scanned_resources/93529c17-f6b3-464c-a79e-a399f7aa1747/manifest,清单_普林斯顿全中文.csv
e5cd7246-436d-412f-80e3-e67e1b931df1,https://figgy.princeton.edu/concern/scanned_resources/e5cd7246-436d-412f-80e3-e67e1b931df1/manifest,清单_普林斯顿全中文.csv
7b47bc50-c020-444c-9725-98d25e8a9a40,https://figgy.princeton.edu/concern/scanned_resources/7b47bc50-c020-444c-9725-98d25e8a9a40/manifest,清单_普林斯顿全中文.csv
f6d3f58c-c620-4736-926c-b29fe1fc71ee,https://figgy.princeton.edu/concern/scanned_resources/f6d3f58c-c620-4736-926c-b29fe1fc71ee/manifest,清单_普林斯顿全中文.csv
ab03f89c-00fc-4029-b58a-9dbd137cbc46,https://figgy.princeton.edu/concern/scanned_resources/ab03f89c-00fc-4029-b58a-9dbd137cbc46/manifest,清单_普林斯顿全中文.csv
746c8614-5380-47a8-a372-5c0060d4d656,https://figgy.princeton.edu/concern/scanned_resources/746c8614-5380-47a8-a372-5c0060d4d656/manifest,清单_普林斯顿全中文.csv
00175616-eab6-4ed7-95d1-d696ac33fa45,https://figgy.princeton.edu/concern/scanned_resources/00175616-eab6-4ed7-95d1-d696ac33fa45/manifest,清单_普林斯顿全中文.csv
046d18a8-cdb0-4d2e-ae1b-2fc3a0da42b6,https://figgy.princeton.edu/concern/scanned_resources/046d18a8-cdb0-4d2e-ae1b-2fc3a0da42b6/manifest,清单_普林斯顿全中文.csv
2cb8eacb-ead4-4003-a4fc-9fc04031376e,https://figgy.princeton.edu/concern/scanned_resources/2cb8eacb-ead4-4003-a4fc-9fc04031376e/manifest,清单_普林斯顿全中文.csv
7a4bff15-491e-467f-a194-0b58dee692e5,https://figgy.princeton.edu/concern/scanned_resources/7a4bff15-491e-467f-a194-0b58dee692e5/manifest,清单_普林斯顿全中文.csv
859d50ea-263c-403b-9da3-fecda8dbd4c9,https://figgy.princeton.edu/concern/scanned_resources/859d50ea-263c-403b-9da3-fecda8dbd4c9/manifest,清单_普林斯顿全中文.csv
ace7853a-4905-4dcf-a74f-2c3c6dfa3529,https://figgy.princeton.edu/concern/scanned_resources/ace7853a-4905-4dcf-a74f-2c3c6dfa3529/manifest,清单_普林斯顿全中文.csv
41a310c4-d841-4457-8c31-28017d53fd53,https://figgy.princeton.edu/concern/scanned_resources/41a310c4-d841-4457-8c31-28017d53fd53/manifest,清单_普林斯顿全中文.csv
70242b84-e66d-4d49-aa2d-07602f8d5cd5,https://figgy.princeton.edu/concern/scanned_resources/70242b84-e66d-4d49-aa2d-07602f8d5cd5/manifest,清单_普林斯顿全中文.csv
d319cf5a-6395-424e-8d64-9571cf075c33,https://figgy.princeton.edu/concern/scanned_resources/d319cf5a-6395-424e-8d64-9571cf075c33/manifest,清单_普林斯顿全中文.csv
a7a5c027-c0ab-43cd-bfe8-de668dfd4cb9,https://figgy.princeton.edu/concern/scanned_resources/a7a5c027-c0ab-43cd-bfe8-de668dfd4cb9/manifest,清单_普林斯顿全中文.csv
4a73bff6-826e-4f00-aa02-709f4da22f34,https://figgy.princeton.edu/concern/scanned_resources/4a73bff6-826e-4f00-aa02-709f4da22f34/manifest,清单_普林斯顿全中文.csv
c3d66426-5360-4fab-8540-3000996c832f,https://figgy.princeton.edu/concern/scanned_resources/c3d66426-5360-4fab-8540-3000996c832f/manifest,清单_普林斯顿全中文.csv
1fd64e3d-5717-4708-97cb-2749027e359a,https://figgy.princeton.edu/concern/scanned_resources/1fd64e3d-5717-4708-97cb-2749027e359a/manifest,清单_普林斯顿全中文.csv
078c1ef5-2f00-497a-80be-a07453a3920a,https://figgy.princeton.edu/concern/scanned_resources/078c1ef5-2f00-497a-80be-a07453a3920a/manifest,清单_普林斯顿全中文.csv
8d0f3d96-1bce-4b81-8551-520aba963bfd,https://figgy.princeton.edu/concern/scanned_resources/8d0f3d96-1bce-4b81-8551-520aba963bfd/manifest,清单_普林斯顿全中文.csv
b88e4032-f997-4a20-a706-581a41214426,https://figgy.princeton.edu/concern/scanned_resources/b88e4032-f997-4a20-a706-581a41214426/manifest,清单_普林斯顿全中文.csv
881e9e59-711b-4077-8342-0bfb3383bbac,https://figgy.princeton.edu/concern/scanned_resources/881e9e59-711b-4077-8342-0bfb3383bbac/manifest,清单_普林斯顿全中文.csv
c276beb0-a3f1-45d6-aa97-9ca64da10792,https://figgy.princeton.edu/concern/scanned_resources/c276beb0-a3f1-45d6-aa97-9ca64da10792/manifest,清单_普林斯顿全中文.csv
70a91b61-f658-401d-aaac-b77936ec1039,https://figgy.princeton.edu/concern/scanned_resources/70a91b61-f658-401d-aaac-b77936ec1039/manifest,清单_普林斯顿全中文.csv
8eb67d79-7fba-46a4-8559-8b3e7d6fcce5,https://figgy.princeton.edu/concern/scanned_resources/8eb67d79-7fba-46a4-8559-8b3e7d6fcce5/manifest,清单_普林斯顿全中文.csv
32336897-aa34-475c-a3d4-f3cb600cc5f7,https://figgy.princeton.edu/concern/scanned_resources/32336897-aa34-475c-a3d4-f3cb600cc5f7/manifest,清单_普林斯顿全中文.csv
09a4b5cf-262b-475e-9ea3-18d74f81148a,https://figgy.princeton.edu/concern/scanned_resources/09a4b5cf-262b-475e-9ea3-18d74f81148a/manifest,清单_普林斯顿全中文.csv
4bb4404f-09ff-440f-ba9d-8cbaea2eaa58,https://figgy.princeton.edu/concern/scanned_resources/4bb4404f-09ff-440f-ba9d-8cbaea2eaa58/manifest,清单_普林斯顿全中文.csv
e39471d0-6dbf-460b-afb7-27bedc7cc8a7,https://figgy.princeton.edu/concern/scanned_resources/e39471d0-6dbf-460b-afb7-27bedc7cc8a7/manifest,清单_普林斯顿全中文.csv
9bae14a6-dd55-48a4-8412-e22c17a91c2b,https://figgy.princeton.edu/concern/scanned_resources/9bae14a6-dd55-48a4-8412-e22c17a91c2b/manifest,清单_普林斯顿全中文.csv
fe83a9dd-0ec7-4208-9b38-b136e1c5a9ee,https://figgy.princeton.edu/concern/scanned_resources/fe83a9dd-0ec7-4208-9b38-b136e1c5a9ee/manifest,清单_普林斯顿全中文.csv
abdb4414-2b5d-4e7f-99fe-2171964623c7,https://figgy.princeton.edu/concern/scanned_resources/abdb4414-2b5d-4e7f-99fe-2171964623c7/manifest,清单_普林斯顿全中文.csv
375ac862-d8f4-4480-a27a-48b48c63bca0,https://figgy.princeton.edu/concern/scanned_resources/375ac862-d8f4-4480-a27a-48b48c63bca0/manifest,清单_普林斯顿全中文.csv
a66165c6-24d1-4230-9538-e63ee795eb9f,https://figgy.princeton.edu/concern/scanned_resources/a66165c6-24d1-4230-9538-e63ee795eb9f/manifest,清单_普林斯顿全中文.csv
e97fd44e-5b94-417d-9343-89b5a49ad5bc,https://figgy.princeton.edu/concern/scanned_resources/e97fd44e-5b94-417d-9343-89b5a49ad5bc/manifest,清单_普林斯顿全中文.csv
d734f16c-a29d-4c02-9fef-a215204746cc,https://figgy.princeton.edu/concern/scanned_resources/d734f16c-a29d-4c02-9fef-a215204746cc/manifest,清单_普林斯顿全中文.csv
81b09373-89db-4cac-8c21-915f15fe3800,https://figgy.princeton.edu/concern/scanned_resources/81b09373-89db-4cac-8c21-915f15fe3800/manifest,清单_普林斯顿全中文.csv
ef9b1b63-f35c-474a-b714-1ef911f33c9a,https://figgy.princeton.edu/concern/scanned_resources/ef9b1b63-f35c-474a-b714-1ef911f33c9a/manifest,清单_普林斯顿全中文.csv
f796b6bd-8730-4f52-8263-13d95c46636c,https://figgy.princeton.edu/concern/scanned_resources/f796b6bd-8730-4f52-8263-13d95c46636c/manifest,清单_普林斯顿全中文.csv
e3fdeeb3-cc0a-446e-a088-3dc70c9c8ed6,https://figgy.princeton.edu/concern/scanned_resources/e3fdeeb3-cc0a-446e-a088-3dc70c9c8ed6/manifest,清单_普林斯顿全中文.csv
0f282e1e-58ce-47f0-b647-edca822ac532,https://figgy.princeton.edu/concern/scanned_resources/0f282e1e-58ce-47f0-b647-edca822ac532/manifest,清单_普林斯顿全中文.csv
ff1a32d7-62fa-43fa-9ab9-8d278e2995a3,https://figgy.princeton.edu/concern/scanned_resources/ff1a32d7-62fa-43fa-9ab9-8d278e2995a3/manifest,清单_普林斯顿全中文.csv
de263c98-af9d-4672-9d4e-5838f2225913,https://figgy.princeton.edu/concern/scanned_resources/de263c98-af9d-4672-9d4e-5838f2225913/manifest,清单_普林斯顿全中文.csv
31136b77-7717-49f6-8ef2-6ccc33862550,https://figgy.princeton.edu/concern/scanned_resources/31136b77-7717-49f6-8ef2-6ccc33862550/manifest,清单_普林斯顿全中文.csv
b73f4a34-b1dc-4cb5-9907-60e5acc3406a,https://figgy.princeton.edu/concern/scanned_resources/b73f4a34-b1dc-4cb5-9907-60e5acc3406a/manifest,清单_普林斯顿全中文.csv
98c52366-8040-4f6d-b518-38ab2ed097f4,https://figgy.princeton.edu/concern/scanned_resources/98c52366-8040-4f6d-b518-38ab2ed097f4/manifest,清单_普林斯顿全中文.csv
852ad2e3-a010-44dc-8d5a-01d156e96ec3,https://figgy.princeton.edu/concern/scanned_resources/852ad2e3-a010-44dc-8d5a-01d156e96ec3/manifest,清单_普林斯顿全中文.csv
f675d1da-8ecd-4cab-ba4b-bb7db6e89101,https://figgy.princeton.edu/concern/scanned_resources/f675d1da-8ecd-4cab-ba4b-bb7db6e89101/manifest,清单_普林斯顿全中文.csv
3041bc9b-1a4f-496f-bb45-8f35d2ecacd2,https://figgy.princeton.edu/concern/scanned_resources/3041bc9b-1a4f-496f-bb45-8f35d2ecacd2/manifest,清单_普林斯顿全中文.csv
d98f6df3-9b29-47c4-b5ab-18787a95a990,https://figgy.princeton.edu/concern/scanned_resources/d98f6df3-9b29-47c4-b5ab-18787a95a990/manifest,清单_普林斯顿全中文.csv
91550e61-a768-46f8-85fd-517e611267ff,https://figgy.princeton.edu/concern/scanned_resources/91550e61-a768-46f8-85fd-517e611267ff/manifest,清单_普林斯顿全中文.csv
9bddac42-7e9e-4cb3-9e81-12dca28cab13,https://figgy.princeton.edu/concern/scanned_resources/9bddac42-7e9e-4cb3-9e81-12dca28cab13/manifest,清单_普林斯顿全中文.csv
fd115f12-3038-4bf9-ab89-b6b6df49153e,https://figgy.princeton.edu/concern/scanned_resources/fd115f12-3038-4bf9-ab89-b6b6df49153e/manifest,清单_普林斯顿全中文.csv
de7f3bf7-949b-4315-93e0-9324539310ff,https://figgy.princeton.edu/concern/scanned_resources/de7f3bf7-949b-4315-93e0-9324539310ff/manifest,清单_普林斯顿全中文.csv
3e247936-5788-41a7-9558-a89168899e34,https://figgy.princeton.edu/concern/scanned_resources/3e247936-5788-41a7-9558-a89168899e34/manifest,清单_普林斯顿全中文.csv
23912c0e-1d77-4364-b1a0-edce7d63815d,https://figgy.princeton.edu/concern/scanned_resources/23912c0e-1d77-4364-b1a0-edce7d63815d/manifest,清单_普林斯顿全中文.csv
2ad7e4c1-654f-45a6-9980-290fc2a83c93,https://figgy.princeton.edu/concern/scanned_resources/2ad7e4c1-654f-45a6-9980-290fc2a83c93/manifest,清单_普林斯顿全中文.csv
ab4dca22-9297-4a5c-8936-c024d0a4365c,https://figgy.princeton.edu/concern/scanned_resources/ab4dca22-9297-4a5c-8936-c024d0a4365c/manifest,清单_普林斯顿全中文.csv
be3e94f9-c352-43d3-a21b-baa381c49047,https://figgy.princeton.edu/concern/scanned_resources/be3e94f9-c352-43d3-a21b-baa381c49047/manifest,清单_普林斯顿全中文.csv
e3c5bd7d-6895-438b-9a4f-f63b55542442,https://figgy.princeton.edu/concern/scanned_resources/e3c5bd7d-6895-438b-9a4f-f63b55542442/manifest,清单_普林斯顿全中文.csv
5d77d680-6c08-44b9-92ba-a412844a4bc8,https://figgy.princeton.edu/concern/scanned_resources/5d77d680-6c08-44b9-92ba-a412844a4bc8/manifest,清单_普林斯顿全中文.csv
1cf1deab-9dc3-4958-9767-8e460dc98d7c,https://figgy.princeton.edu/concern/scanned_resources/1cf1deab-9dc3-4958-9767-8e460dc98d7c/manifest,清单_普林斯顿全中文.csv
6b08ddcd-0bf7-46d3-84d4-50258a4025db,https://figgy.princeton.edu/concern/scanned_resources/6b08ddcd-0bf7-46d3-84d4-50258a4025db/manifest,清单_普林斯顿全中文.csv
79df749f-3078-4643-bea8-ab2306dda652,https://figgy.princeton.edu/concern/scanned_resources/79df749f-3078-4643-bea8-ab2306dda652/manifest,清单_普林斯顿全中文.csv
2d3342c8-f0be-4472-8562-7ce8306f11cd,https://figgy.princeton.edu/concern/scanned_resources/2d3342c8-f0be-4472-8562-7ce8306f11cd/manifest,清单_普林斯顿全中文.csv
f19f5a18-bd4f-4141-bd5d-c542db063526,https://figgy.princeton.edu/concern/scanned_resources/f19f5a18-bd4f-4141-bd5d-c542db063526/manifest,清单_普林斯顿全中文.csv
a94e838f-450d-48f4-8931-bfca64098013,https://figgy.princeton.edu/concern/scanned_resources/a94e838f-450d-48f4-8931-bfca64098013/manifest,清单_普林斯顿全中文.csv
605280e4-d789-4ad3-972c-a891df7ca9c3,https://figgy.princeton.edu/concern/scanned_resources/605280e4-d789-4ad3-972c-a891df7ca9c3/manifest,清单_普林斯顿全中文.csv
c96b7872-28a4-4b75-b936-21fce1ae0601,https://figgy.princeton.edu/concern/scanned_resources/c96b7872-28a4-4b75-b936-21fce1ae0601/manifest,清单_普林斯顿全中文.csv
43a5f24a-669e-4ddc-9331-76d59e02c25f,https://figgy.princeton.edu/concern/scanned_resources/43a5f24a-669e-4ddc-9331-76d59e02c25f/manifest,清单_普林斯顿全中文.csv
2e1ac881-7449-43c6-9335-c87058144758,https://figgy.princeton.edu/concern/scanned_resources/2e1ac881-7449-43c6-9335-c87058144758/manifest,清单_普林斯顿全中文.csv
d41c4a74-b452-483f-a55f-1c27cf66ca3a,https://figgy.princeton.edu/concern/scanned_resources/d41c4a74-b452-483f-a55f-1c27cf66ca3a/manifest,清单_普林斯顿全中文.csv
e6de28b4-929f-47d7-abd5-8084512a6d3e,https://figgy.princeton.edu/concern/scanned_resources/e6de28b4-929f-47d7-abd5-8084512a6d3e/manifest,清单_普林斯顿全中文.csv
c8aaace0-9411-411e-9ec4-879b3434f106,https://figgy.princeton.edu/concern/scanned_resources/c8aaace0-9411-411e-9ec4-879b3434f106/manifest,清单_普林斯顿全中文.csv
05eaf5fa-debc-4565-9eed-bd24fab84f5a,https://figgy.princeton.edu/concern/scanned_resources/05eaf5fa-debc-4565-9eed-bd24fab84f5a/manifest,清单_普林斯顿全中文.csv
3a397fe3-7426-4af5-b766-b866e17400e3,https://figgy.princeton.edu/concern/scanned_resources/3a397fe3-7426-4af5-b766-b866e17400e3/manifest,清单_普林斯顿全中文.csv
4664c298-4d67-48b7-b8b6-38109dac21a2,https://figgy.princeton.edu/concern/scanned_resources/4664c298-4d67-48b7-b8b6-38109dac21a2/manifest,清单_普林斯顿全中文.csv
3d7c21d0-272b-4200-a37a-b771657b2350,https://figgy.princeton.edu/concern/scanned_resources/3d7c21d0-272b-4200-a37a-b771657b2350/manifest,清单_普林斯顿全中文.csv
b71e7362-439b-484a-9c39-0475ad6a80b1,https://figgy.princeton.edu/concern/scanned_resources/b71e7362-439b-484a-9c39-0475ad6a80b1/manifest,清单_普林斯顿全中文.csv
a86161ca-51b2-4584-bfcb-a0101a024a13,https://figgy.princeton.edu/concern/scanned_resources/a86161ca-51b2-4584-bfcb-a0101a024a13/manifest,清单_普林斯顿全中文.csv
0b0fb616-fcf3-4e6e-b8c1-5c7fdbf4db75,https://figgy.princeton.edu/concern/scanned_resources/0b0fb616-fcf3-4e6e-b8c1-5c7fdbf4db75/manifest,清单_普林斯顿全中文.csv
49df7ad9-531a-49d0-9c70-2fa9a16321b3,https://figgy.princeton.edu/concern/scanned_resources/49df7ad9-531a-49d0-9c70-2fa9a16321b3/manifest,清单_普林斯顿全中文.csv
dff06a00-a80d-47a4-8d88-da683014ef77,https://figgy.princeton.edu/concern/scanned_resources/dff06a00-a80d-47a4-8d88-da683014ef77/manifest,清单_普林斯顿全中文.csv
e5ce6404-a09b-418e-9455-418985450a78,https://figgy.princeton.edu/concern/scanned_resources/e5ce6404-a09b-418e-9455-418985450a78/manifest,清单_普林斯顿全中文.csv
71ebe0e4-b4cf-4efc-950d-301769ae27b0,https://figgy.princeton.edu/concern/scanned_resources/71ebe0e4-b4cf-4efc-950d-301769ae27b0/manifest,清单_普林斯顿全中文.csv
f3279b22-e89e-49f5-b252-3a4ac28358d2,https://figgy.princeton.edu/concern/scanned_resources/f3279b22-e89e-49f5-b252-3a4ac28358d2/manifest,清单_普林斯顿全中文.csv
4d21cdca-08e4-491e-abfe-893b05535ab5,https://figgy.princeton.edu/concern/scanned_resources/4d21cdca-08e4-491e-abfe-893b05535ab5/manifest,清单_普林斯顿全中文.csv
84c46844-aec9-40ea-a1ce-899330fba0a4,https://figgy.princeton.edu/concern/scanned_resources/84c46844-aec9-40ea-a1ce-899330fba0a4/manifest,清单_普林斯顿全中文.csv
