id,title,manifest,cat,bu,jp_cross,卷数,subject,fmt
2014514186,Zhi yuan wai ji : er shi si juan,https://www.loc.gov/item/2014514186/manifest.json,guji,,0,25,,book
2014514351,San chao yao dian : er shi si juan,https://www.loc.gov/item/2014514351/manifest.json,guji,,0,25,,manuscript/mixed material
84256277,Tong ge yang zheng. Shi jian jie yao bian du,https://www.loc.gov/item/84256277/manifest.json,guji,,0,24,readers|chinese language,book
2011457003,Rongzhai shi ji : er shi juan,https://www.loc.gov/item/2011457003/manifest.json,guji,集部,0,24,qing zhi shu|ji bu|bie ji lei,book
2011457147,"Ling Xian zhi : er shi er juan , shou juan yi juan",https://www.loc.gov/item/2011457147/manifest.json,guji,史部,0,24,di li lei|shi bu|du hui jun xian zhi shu|ling xian|shandong sheng,book
2011457202,Qingzhou Fu zhi : er shi er juan,https://www.loc.gov/item/2011457202/manifest.json,guji,史部,0,24,"青州 (shandong sheng, china)|di li lei|shi bu|qingzhou fu (china)|fang zhi|qingzhou (shandong sheng, china)|青州府 (china)|history",book
2011457233,"Jining Zhilizhou zhi : shi juan, shou mo ge yi juan",https://www.loc.gov/item/2011457233/manifest.json,guji,,0,24,,book
2011457251,Qi (Shandong ) ji : er shi er juan,https://www.loc.gov/item/2011457251/manifest.json,guji,,0,24,,book
2012402004,Wang Mingfu xian sheng gui zi yuan ji : er shi san juan,https://www.loc.gov/item/2012402004/manifest.json,guji,,0,24,,book
2012402094,Wensu Wang gong zou cao : er shi san juan,https://www.loc.gov/item/2012402094/manifest.json,guji,,0,24,,book
2014514288,"Hu Mengxi shi ji : shi yi juan, wen ji su juan, xu ji liu juan, fu lu yi juan",https://www.loc.gov/item/2014514288/manifest.json,guji,,0,24,,book
2014514300,Huang Qing wen ying : can cun er shi si juan,https://www.loc.gov/item/2014514300/manifest.json,guji,,0,24,,manuscript/mixed material
2014514405,"Xin kan xian tai kao zheng shao wei tong jian quan bian : er shi juan, Wai ji er juan, Zong lun yi juan",https://www.loc.gov/item/2014514405/manifest.json,guji,,0,24,china|historiography,book
2014514611,"Qing su tang shi ji : jiu juan, Wen ji ba juan, Mei qing ge ci chao si juan",https://www.loc.gov/item/2014514611/manifest.json,guji,集部,0,24,ji bu|bie ji lei,book
2007550007,Yu zuan Zhou yi zhe zhong,https://www.loc.gov/item/2007550007/manifest.json,guji,,0,23,yi jing,book
2011457042,Wan Shan gang mu sheng gao : er shi yi juan,https://www.loc.gov/item/2011457042/manifest.json,guji,史部,0,23,shan shui zhi shu|shi bu|di li lei,book
2011457095,Miao fang bei lan : er shi er juan,https://www.loc.gov/item/2011457095/manifest.json,guji,史部,0,23,bian fang hai fang zhi shu|shi bu|di li lei,book
2011457253,Zhucheng Xian (Shandong ) xu zhi : er shi er juan,https://www.loc.gov/item/2011457253/manifest.json,guji,,0,23,,book
2012402050,Si shu zheng ju bian meng : si zhong shi jiu juan,https://www.loc.gov/item/2012402050/manifest.json,guji,经部,0,23,si shu lei|jing bu,book
2012402080,Fen men zuan lei Tang Song shi xian qian jia shi xuan : er shi er juan,https://www.loc.gov/item/2012402080/manifest.json,guji,子部,0,23,zi bu|zong ji lei lei,book
2012402356,Ren shou jin jian : er shi er juan,https://www.loc.gov/item/2012402356/manifest.json,guji,,0,23,,book
2012402364,Song Fuzhou ben Li ji : er shi juan,https://www.loc.gov/item/2012402364/manifest.json,guji,,0,23,,book
2012402429,Xin ke Xu bi bu Yan Shan cong lu : er shi er juan,https://www.loc.gov/item/2012402429/manifest.json,guji,,0,23,,book
2012402460,Si shu Zhu zhu : shi jiu juan,https://www.loc.gov/item/2012402460/manifest.json,guji,,0,23,,book
2012402480,Shangyou lu : er shi er juan,https://www.loc.gov/item/2012402480/manifest.json,guji,,0,23,,book
2012402814,Shitang xian sheng yi ji : er shi er juan,https://www.loc.gov/item/2012402814/manifest.json,guji,集部,0,23,ji bu|bie ji lei,book
2014514207,"Su Laoquan xian sheng quan ji : er shi juan, fu lu er juan",https://www.loc.gov/item/2014514207/manifest.json,guji,集部,0,23,ji bu|bie ji lei,book
2014514328,Yin hong ge shi ci chao : si zhong shi jiu juan,https://www.loc.gov/item/2014514328/manifest.json,guji,,0,23,,book
2014514506,Chong ke Lai Qutang xian sheng ri lu : shi er juan,https://www.loc.gov/item/2014514506/manifest.json,guji,,0,23,,book
2001530437,You ming shan yi lan ji : shi liu juan,https://www.loc.gov/item/2001530437/manifest.json,guji,史部,0,22,di li lei|shan chuan zhi|description and travel|shi bu|china,book
2011457067,"Jiuhua ji sheng : er shi yi juan, juan shou yi juan",https://www.loc.gov/item/2011457067/manifest.json,guji,史部,0,22,shan yue|di li lei|shan shui zhi shu|shi bu|anhui sheng|qingyang xian,book
2011457151,"Dongping Zhou zhi : er shi juan, juan shou, bu yi",https://www.loc.gov/item/2011457151/manifest.json,guji,史部,0,22,東平州 (china)|dongping xian (china)|di li lei|shi bu|fang zhi|dongping zhou (china)|history|東平縣 (china),book
2011457160,"Xintai Xian zhi : er shi juan, juan shou yi juan",https://www.loc.gov/item/2011457160/manifest.json,guji,史部,0,22,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|xintai xian,book
2011457247,Le'an Xian zhi : er shi juan,https://www.loc.gov/item/2011457247/manifest.json,guji,史部,0,22,di li lei|樂安縣 (china)|le'an xian (china)|history|shi bu|fang zhi,book
2011457334,Yi jing guan yi : er shi er juan,https://www.loc.gov/item/2011457334/manifest.json,guji,经部,0,22,yi lei|jing bu|yi jing,book
2011457338,Zhou yi shu : er shi san juan,https://www.loc.gov/item/2011457338/manifest.json,guji,,0,22,,book
2012402703,Huai tang shi wen gao : er shi juan,https://www.loc.gov/item/2012402703/manifest.json,guji,,0,22,,book
2012402751,"Tian fang dian li ze yao jie : er shi juan, hou bian yi juan",https://www.loc.gov/item/2012402751/manifest.json,guji,子部,0,22,zi bu|zong jiao lei,book
2012402752,Qian fu shi wen gao : shi liu juan wu tie,https://www.loc.gov/item/2012402752/manifest.json,guji,集部,0,22,ji bu|bie ji lei,book
2012402785,"Xin juan Yu ming tang pi ping an jian can bu : Nan Song zhi zhuan shi juan, Bei Song zhi zhuan shi juan",https://www.loc.gov/item/2012402785/manifest.json,guji,集部,0,22,xiao shuo lei|ji bu,book
2014514048,Huainan hong lie jie : er shi yi juan,https://www.loc.gov/item/2014514048/manifest.json,guji,,0,22,huainanzi,book
2014514235,Guo yu : er shi yi juan,https://www.loc.gov/item/2014514235/manifest.json,guji,史部,0,22,zi shi lei|shi bu,book
2014514435,"Jing ke gu jin nü shi wen ji : shi er juan, shi ji jiu juan, xing shi yi juan",https://www.loc.gov/item/2014514435/manifest.json,guji,,0,22,chinese literature|women authors,book
2014514588,Hong xue lou jiu zhong qu : shi san juan,https://www.loc.gov/item/2014514588/manifest.json,guji,集部,0,22,ci qu lei|ji bu,book
2001530429,"Gu jin you ming shan ji : shi qi juan, zong lu [san juan]",https://www.loc.gov/item/2001530429/manifest.json,guji,史部,0,21,di li lei|shan chuan zhi|description and travel|shi bu|china|mountains,book
2001530481,San tai guan Yangzhizi kao gu xiang ding Zun yun hai pian zheng zong : er shi juan,https://www.loc.gov/item/2001530481/manifest.json,guji,经部,0,21,phonology|jing bu|dictionaries|yun shu|chinese characters|xiao xue lei|chinese language,book
2001530476,"Jing ke Hairuo Tang xian sheng jiao ding yin shi hai pian tong hui : er shi juan, shou juan",https://www.loc.gov/item/2001530476/manifest.json,guji,经部,0,21,phonology|jing bu|etymology|dictionaries|xiao xue lei|zi shu|chinese language,book
00694866,Ming wu kao : er shi juan,https://www.loc.gov/item/00694866/manifest.json,guji,经部,0,21,"si shu|jing bu|si shu zong yi|encyclopedias and dictionaries, chinese|si shu lei",book
00510307,Zhou li xun juan : er shi juan,https://www.loc.gov/item/00510307/manifest.json,guji,经部,0,21,jing bu|li lei|zhou li,book
2011457044,"Jiao Shan zhi : er shi juan, juan shou",https://www.loc.gov/item/2011457044/manifest.json,guji,史部,0,21,shan shui zhi shu|shi bu|di li lei,book
2011457055,Tai Shan zhi : er shi juan /Jin Qi zhuan,https://www.loc.gov/item/2011457055/manifest.json,guji,史部,0,21,shi bu|di li lei|zong zhi zhi shu,book
2011457114,Song Dongjing kao : er shi juan,https://www.loc.gov/item/2011457114/manifest.json,guji,史部,0,21,開封市 (china)|kaifeng shi (china)|di li lei|shi bu|du hui jun xian zhi shu|description and travel|kaifeng shi|henan sheng,book
2011457127,Xiaoyao Shan Wan shou gong tong zhi : er shi er juan,https://www.loc.gov/item/2011457127/manifest.json,guji,,0,21,,book
2011457159,"Xintai Xian zhi : er shi juan, juan shou",https://www.loc.gov/item/2011457159/manifest.json,guji,史部,0,21,xintai shi (china)|di li lei|shi bu|新泰市 (china)|xintai xian (china)|fang zhi|新泰縣 (china)|history,book
2011457169,Shouguang Xian zhi : er shi juan,https://www.loc.gov/item/2011457169/manifest.json,guji,史部,0,21,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|shouguang xian,book
2011457174,Cao Zhou zhi : er shi juan,https://www.loc.gov/item/2011457174/manifest.json,guji,史部,0,21,heze shi (china)|di li lei|shi bu|曹州 (china)|fang zhi|cao zhou (china)|荷澤市 (china)|history,book
2011457175,Heze Xian zhi : er shi juan,https://www.loc.gov/item/2011457175/manifest.json,guji,史部,0,21,di li lei|shi bu|du hui jun xian zhi shu|heze xian|shandong sheng,book
2011457189,Tangyi Xian zhi : er shi juan,https://www.loc.gov/item/2011457189/manifest.json,guji,,0,21,,book
2011457234,Jinxiang Xian zhi : er shi juan,https://www.loc.gov/item/2011457234/manifest.json,guji,史部,0,21,jinxiang xian (china)|di li lei|history|shi bu|fang zhi|金鄉縣 (china),book
2011457328,Jing wan : er shi juan,https://www.loc.gov/item/2011457328/manifest.json,guji,经部,0,21,jing bu|chinese classics|qun jing zong yi lei,book
2011457339,Zhou yi kong yi ji shui : er shi juan,https://www.loc.gov/item/2011457339/manifest.json,guji,,0,21,,book
2012402005,Gucheng Shan guan shi ji : er shi juan,https://www.loc.gov/item/2012402005/manifest.json,guji,,0,21,,book
2012402009,Gao huang di yu zhi wen ji : er shi juan,https://www.loc.gov/item/2012402009/manifest.json,guji,,0,21,,book
2012402020,Xin ke quan xiang san bao tai jian xi yang ji tong su yan yi : er shi juan,https://www.loc.gov/item/2012402020/manifest.json,guji,,0,21,,book
2012402040,Tuian sui bi : er shi juan,https://www.loc.gov/item/2012402040/manifest.json,guji,子部,0,21,zi bu|za jia lei,book
2012402045,Li dai xun liang neng li lie zhuan hui chao : er shi ce,https://www.loc.gov/item/2012402045/manifest.json,guji,史部,0,21,shi bu|zhuan ji lei,book
2012402047,Kun xue ji wen san can : er shi juan,https://www.loc.gov/item/2012402047/manifest.json,guji,子部,0,21,zi bu|za jia lei,book
2012402061,Shou jing tang hui gao : wu zhong,https://www.loc.gov/item/2012402061/manifest.json,guji,,0,21,cong bu|hui bian cong shu lei,book
2012402072,Yi jing zheng shi : ba juan,https://www.loc.gov/item/2012402072/manifest.json,guji,经部,0,21,yi lei|jing bu,manuscript/mixed material
2012402074,Xu de lu : er shi juan,https://www.loc.gov/item/2012402074/manifest.json,guji,子部,0,21,zi bu|ru jia lei,book
2012402081,Shi lin shao hu : er shi juan,https://www.loc.gov/item/2012402081/manifest.json,guji,集部,0,21,zhong ji lei|ji bu,book
2012402169,Wancun tian gai lou ou ping,https://www.loc.gov/item/2012402169/manifest.json,guji,,0,21,"examinations, questions, etc|chinese literature",book
2012402177,"Shi sou : nei bian liu juan, wai bian liu juan, zi bian liu juan, xu er juan",https://www.loc.gov/item/2012402177/manifest.json,guji,,0,21,,book
2012402189,Zhao dai ming liang lu : er shi juan,https://www.loc.gov/item/2012402189/manifest.json,guji,,0,21,,book
2012402221,"Lianyang ji : er shi juan, fu lu yi juan",https://www.loc.gov/item/2012402221/manifest.json,guji,集部,0,21,bie ji lei|ji bu,book
2012402245,Shi yi de xiao fang : er shi juan,https://www.loc.gov/item/2012402245/manifest.json,guji,,0,21,,book
2012402366,Chengzhai yi zhuan : er shi juan,https://www.loc.gov/item/2012402366/manifest.json,guji,,0,21,,book
2012402395,Xin'an nü xing lu : er shi juan,https://www.loc.gov/item/2012402395/manifest.json,guji,,0,21,,book
2012402470,Yun fu qun yu : er shi juan,https://www.loc.gov/item/2012402470/manifest.json,guji,,0,21,,book
2012402506,Shu xu zhi nan : er shi juan,https://www.loc.gov/item/2012402506/manifest.json,guji,,0,21,,book
2012402525,Da Fo ding Rulai mi yin xiu zheng liao yi zhu pu sa wan xing shou leng yan jing yao jie : er shi juan,https://www.loc.gov/item/2012402525/manifest.json,guji,,0,21,"criticism, interpretation, etc|tripiṭaka|sūtrapiṭaka|sūraṅgamasūtra",book
2012402553,San Su wen sheng : er shi juan,https://www.loc.gov/item/2012402553/manifest.json,guji,,0,21,,book
2012402572,Si liu chu zheng : er shi juan,https://www.loc.gov/item/2012402572/manifest.json,guji,,0,21,,book
2012402592,Yu chu xin zhi : er shi juan,https://www.loc.gov/item/2012402592/manifest.json,guji,,0,21,,book
2012402643,Chu gu lüe : er shi juan,https://www.loc.gov/item/2012402643/manifest.json,guji,,0,21,,book
2012402658,Qu Wenyi gong ji : er shi yi juan,https://www.loc.gov/item/2012402658/manifest.json,guji,,0,21,,book
2012402675,Zhuge Zhong Wuhou quan shu : er shi juan,https://www.loc.gov/item/2012402675/manifest.json,guji,,0,21,,book
2012402753,"Lü Donglai xian sheng yi ji : er shi juan, juan shou yi juan",https://www.loc.gov/item/2012402753/manifest.json,guji,集部,0,21,ji bu|bie ji lei,book
2012402809,Dao yu tang shi bian : er shi juan,https://www.loc.gov/item/2012402809/manifest.json,guji,集部,0,21,ji bu|bie ji lei,book
2014514066,"Shan gu wai ji shi zhu : shi qi juan, shou mu yi juan, bie ji shi zhu er juan",https://www.loc.gov/item/2014514066/manifest.json,guji,,0,21,,book
2014514184,Zhu jing pin jie : er shi juan,https://www.loc.gov/item/2014514184/manifest.json,guji,,0,21,,book
2014514191,Huang Ming dian li zhi : er shi juan,https://www.loc.gov/item/2014514191/manifest.json,guji,,0,21,,book
2014514198,Han Feizi : er shi juan,https://www.loc.gov/item/2014514198/manifest.json,guji,,0,21,,book
2014514206,Liu yi liu bie : er shi juan,https://www.loc.gov/item/2014514206/manifest.json,guji,,0,21,,book
2014514229,Liu Xiang shuo yuan : er shi juan,https://www.loc.gov/item/2014514229/manifest.json,guji,子部,0,21,ru jia lei|zi bu,book
2014514245,Pian zhi : er shi juan,https://www.loc.gov/item/2014514245/manifest.json,guji,,0,21,,book
2014514263,Yu zhi wen ji : er shi juan,https://www.loc.gov/item/2014514263/manifest.json,guji,集部,0,21,ji bu|bie ji lei,book
2014514271,Jian wen chao ye hui bian : er shi juan,https://www.loc.gov/item/2014514271/manifest.json,guji,,0,21,,book
2014514329,Fanluo zhi yue : er shi juan,https://www.loc.gov/item/2014514329/manifest.json,guji,,0,21,,book
2014514376,Lai Yangbo wen ji : er shi juan,https://www.loc.gov/item/2014514376/manifest.json,guji,,0,21,,book
2014514426,Li dai xiang xian lu : er shi juan,https://www.loc.gov/item/2014514426/manifest.json,guji,,0,21,,book
2014514433,Xin zeng Shuo wen yun gu qun yu : er shi juan,https://www.loc.gov/item/2014514433/manifest.json,guji,子部,0,21,"encyclopedias and dictionaries, chinese|zi bu|lei shu lei",book
2014514434,"Dui lei : er shi juan, fu Xi dui fa meng ge shi yi juan",https://www.loc.gov/item/2014514434/manifest.json,guji,,0,21,"encyclopedias and dictionaries, chinese",book
2014514436,Juan Zixi Su xian sheng hui zuan li chao ji yao zhi nan gang jian : er shi juan,https://www.loc.gov/item/2014514436/manifest.json,guji,,0,21,,book
2014514443,Diao chong bian : er shi juan,https://www.loc.gov/item/2014514443/manifest.json,guji,,0,21,,book
2014514482,Xin ke pang xun si liu gu shi yuan : er shi juan,https://www.loc.gov/item/2014514482/manifest.json,guji,子部,0,21,zi bu|lei shu lei,book
2014514512,Bo wu dian hui : er shi juan,https://www.loc.gov/item/2014514512/manifest.json,guji,,0,21,,book
2014514615,Zhuzi lun ding wen chao : er shi juan,https://www.loc.gov/item/2014514615/manifest.json,guji,集部,0,21,"zhu, xi|zong ji lei|ji bu",book
2014514629,Si xue cao tang chong ding tong su Sui Tang yan yi : er shi juan yi bai hua,https://www.loc.gov/item/2014514629/manifest.json,guji,集部,0,21,xiao shuo lei|ji bu,book
2011457043,"Jingkou shan shui zhi : shi ba juan, juan mo, fu lu bu yi",https://www.loc.gov/item/2011457043/manifest.json,guji,史部,0,20,shan shui zhi shu|shi bu|di li lei,book
2011457050,"Yuntai xin zhi : shi ba juan, juan shou mo ge yi juan",https://www.loc.gov/item/2011457050/manifest.json,guji,史部,0,20,di li lei|zhuan zhi zhi shu|jiangsu sheng|shi bu|yuntai shan,book
2011457109,Shu jing hui kao : shi jiu juan,https://www.loc.gov/item/2011457109/manifest.json,guji,,0,20,description and travel|四川省 (china)|history|sichuan sheng (china),book
2011457118,Da zhao qing lü si zhi : shi juan,https://www.loc.gov/item/2011457118/manifest.json,guji,,0,20,"history|hangzhou shi|da zhao qing lü si (hangzhou shi, china)|china|buddhist temples",book
2011457162,"Feicheng Xian zhi : shi jiu juan, juan shou yi juan",https://www.loc.gov/item/2011457162/manifest.json,guji,史部,0,20,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|feicheng xian,book
2011457170,"Sishui Xian zhi : shi er juan, juan shou yi juan",https://www.loc.gov/item/2011457170/manifest.json,guji,史部,0,20,di li lei|shi bu|du hui jun xian zhi shu|sishui xian|shandong sheng,book
2011457333,Qun jing yin bian : qi juan,https://www.loc.gov/item/2011457333/manifest.json,guji,,0,20,,book
2012402022,"Chong ke Tang Jingchuan jing xuan shi ji : shi er juan, Han shu liu juan",https://www.loc.gov/item/2012402022/manifest.json,guji,,0,20,,book
2012402054,"Tai Hu bei kao : shi liu juan, juan shou yi juan, fu Hu cheng ji lüe yi juan",https://www.loc.gov/item/2012402054/manifest.json,guji,史部,0,20,di li lei|shi bu|tai lake region (china)|history|tai lake (china),book
2012402207,Zi chuang xuan shi,https://www.loc.gov/item/2012402207/manifest.json,guji,,0,20,,manuscript/mixed material
2012402239,Rong xing tang ji : shi jiu juan,https://www.loc.gov/item/2012402239/manifest.json,guji,集部,0,20,bie ji lei|ji bu,book
2012402274,Ying shi Tang shi lei shi : shi jiu juan,https://www.loc.gov/item/2012402274/manifest.json,guji,集部,0,20,zong ji lei|ji bu,book
2012402322,Fang Song yan zhou ben Yi li : shi qi juan,https://www.loc.gov/item/2012402322/manifest.json,guji,,0,20,,book
2012402334,Zhi yi ti yao : shi jiu juan,https://www.loc.gov/item/2012402334/manifest.json,guji,,0,20,,book
2012402384,"Yu tang dui lei : shi jiu juan, juan shou yi juan",https://www.loc.gov/item/2012402384/manifest.json,guji,,0,20,,book
2012402512,Qun fang qing wan shi er zhong : shi wu juan,https://www.loc.gov/item/2012402512/manifest.json,guji,,0,20,,book
2012402534,Yi li shu zhu : shi jiu juan,https://www.loc.gov/item/2012402534/manifest.json,guji,经部,0,20,li lei|jing bu,book
2012402729,Qin ding guo shi zhong yi zhuan,https://www.loc.gov/item/2012402729/manifest.json,guji,,0,20,,manuscript/mixed material
2014514120,Hu qian jing : shi ba juan,https://www.loc.gov/item/2014514120/manifest.json,guji,,0,20,,book
2014514127,"Qiang lu za zhu : shi er juan, fu Bie ji er juan, Shuang hong kan bi ji er juan, Bi ji bu yi yi juan",https://www.loc.gov/item/2014514127/manifest.json,guji,,0,20,,book
2014514139,Yi Song tang quan ji : si zhong shi ba juan,https://www.loc.gov/item/2014514139/manifest.json,guji,,0,20,,book
2014514346,Yang Zhongjie gong ji : shi san juan,https://www.loc.gov/item/2014514346/manifest.json,guji,,0,20,,book
2014514514,Jin sheng yu zhen ji : wu shi ba juan,https://www.loc.gov/item/2014514514/manifest.json,guji,,0,20,,book
2014514520,Bailu shu yuan zhi : shi jiu juan,https://www.loc.gov/item/2014514520/manifest.json,guji,,0,20,,book
2014514524,"Ben cao hui : shi be juan, bu yi yi juan",https://www.loc.gov/item/2014514524/manifest.json,guji,,0,20,,book
2014514617,Xin juan Yu ming tang pi xuan xu yan yi bian : shi jiu juan,https://www.loc.gov/item/2014514617/manifest.json,guji,子部,0,20,zi bu|xiao shuo jia lei,book
2014514623,"Xin ke Tang tai shi zeng bu zhu shi bian meng deng yun dui lei : shi jiu juan, juan shou yi juan",https://www.loc.gov/item/2014514623/manifest.json,guji,子部,0,20,zi bu|lei shu lei,book
2014514647,Zan xue gao : shi jiu juan,https://www.loc.gov/item/2014514647/manifest.json,guji,,0,20,,book
2001530410,Shan hai jing : shi ba juan,https://www.loc.gov/item/2001530410/manifest.json,guji,子部,0,19,山海經 (chinese classic)|zi bu|historical geography|yi wen|description and travel|shan hai jing (chinese classic)|china|xiao shuo jia lei,book
2011457076,"Shizhong Shan zhi : shi liu juan, juan shou",https://www.loc.gov/item/2011457076/manifest.json,guji,史部,0,19,shan yue|di li lei|shan shui zhi shu|hukou xian|jiangxi sheng|shi bu,book
2011457102,"Fang hai ji yao : shi ba juan, juan shou bu fen juan",https://www.loc.gov/item/2011457102/manifest.json,guji,,0,19,,book
2011457134,Zouping Xian zhi : shi ba juan,https://www.loc.gov/item/2011457134/manifest.json,guji,史部,0,19,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|zouping xian,book
2011457177,Cao Xian zhi : shi ba juan,https://www.loc.gov/item/2011457177/manifest.json,guji,史部,0,19,"yanzhou (shandong sheng, china)|di li lei|shi bu|cao xian (china)|fang zhi|曹縣 (china)|兗州 (shandong sheng, china)|history",book
2011457178,"Cao Xian zhi : shi ba juan, juan shou yi juan",https://www.loc.gov/item/2011457178/manifest.json,guji,,0,19,history|cao xian (china)|曹縣 (china)|sources,book
2011457187,"Xu xiu Liaocheng Xian zhi : shi shi juan , fu Qi xian wen zheng : shang zhong xia juan",https://www.loc.gov/item/2011457187/manifest.json,guji,,0,19,,book
2012402023,Gushan bi chen : shi ba juan,https://www.loc.gov/item/2012402023/manifest.json,guji,,0,19,,book
2012402053,Shan hai jing : shi ba juan,https://www.loc.gov/item/2012402053/manifest.json,guji,子部,0,19,zi bu|xiao shuo jia lei,book
2012402226,"Baichun shi ji : shi liu juan, fu yi juan",https://www.loc.gov/item/2012402226/manifest.json,guji,集部,0,19,bie ji lei|ji bu,book
2012402354,"Ji xiao xin shu : shi ba juan, juan shou yi juan",https://www.loc.gov/item/2012402354/manifest.json,guji,,0,19,,book
2012402565,Wang shi yuan Tang shi jian : shi er juan,https://www.loc.gov/item/2012402565/manifest.json,guji,集部,0,19,ji bu|zong ji lei,book
2012402602,Nenggai zhai man lu : shi ba juan,https://www.loc.gov/item/2012402602/manifest.json,guji,子部,0,19,za jia lei|zi bu,book
2012402642,Hui'an xian sheng yu lu lei yao : shi ba juan,https://www.loc.gov/item/2012402642/manifest.json,guji,,0,19,"zhu, xi",book
2012402662,He bing huang li cao : can cun shi ba juan,https://www.loc.gov/item/2012402662/manifest.json,guji,,0,19,,book
2012402699,Nanhuashanren shi chao : shi liu juan ; juan shou Nanhua shan fang shi chao : bu fen juan,https://www.loc.gov/item/2012402699/manifest.json,guji,,0,19,,book
2012402709,Ming chao xiao shi : shi ba juan,https://www.loc.gov/item/2012402709/manifest.json,guji,,0,19,ming dynasty|history|china,book
2012402749,Su Wenzhong gong shi ji ze cui : shi ba juan,https://www.loc.gov/item/2012402749/manifest.json,guji,,0,19,,book
2012402783,Liu Chaweng xian sheng wen ji : shi ba juan,https://www.loc.gov/item/2012402783/manifest.json,guji,集部,0,19,ji bu|bie ji lei,book
2014514079,Gao Jidi xian sheng da quan ji : shi ba juan,https://www.loc.gov/item/2014514079/manifest.json,guji,,0,19,,book
2014514097,Chong ke gao tai shi da quan ji : shi ba juan,https://www.loc.gov/item/2014514097/manifest.json,guji,,0,19,,book
2014514230,Aofeng lei gao : shi ba juan,https://www.loc.gov/item/2014514230/manifest.json,guji,,0,19,,book
2014514232,Yongye Li xian sheng kuai du ji : shi ba juan,https://www.loc.gov/item/2014514232/manifest.json,guji,,0,19,,book
2014514233,Wei shang gao : shi ba juan,https://www.loc.gov/item/2014514233/manifest.json,guji,,0,19,,book
2014514437,Youyang sou gu qi bian : shi ba juan,https://www.loc.gov/item/2014514437/manifest.json,guji,,0,19,酉阳土家族苗族自治县 (china)|youyang tujiazu miaozu zizhixian (china),book
2014514441,Yutai Xian zhi : shi ba juan,https://www.loc.gov/item/2014514441/manifest.json,guji,史部,0,19,yutai xian (china)|di li lei|魚臺縣 (china)|history|shi bu|fang zhi,book
2014514521,Guan zhi bei kao : er juan. Yu tu zhai yao : shi wu juan,https://www.loc.gov/item/2014514521/manifest.json,guji,,0,19,,book
2014514570,"Xi lou cun gao : shi ba juan, shou hui xu yi juan",https://www.loc.gov/item/2014514570/manifest.json,guji,集部,0,19,ji bu|bie ji lei,book
2014514626,Shi feng chu ji : shi ba juan,https://www.loc.gov/item/2014514626/manifest.json,guji,,0,19,,book
2001530446,Magu shan Danxia dong tian zhi : shi qi juan,https://www.loc.gov/item/2001530446/manifest.json,guji,史部,0,18,magu mountains|di li lei|buddhist temples|shan chuan zhi|shi bu|china|magu mountains (china)|history,book
00510380,"Dong zi Chun qiu fan lu : shi qi juan, fu lu",https://www.loc.gov/item/00510380/manifest.json,guji,经部,0,18,confucius|jing bu|chun qiu zong yi|chun qiu lei|chun qiu,book
2011457039,"Xu Yongqing Xian zhi: shi si juan, wen zheng yi juan",https://www.loc.gov/item/2011457039/manifest.json,guji,史部,0,18,hebei sheng|di li lei|yongqing xian|shi bu|dou hui jun xian zhi shu,book
2011457120,"Yunlin si zhi : ba juan, xu zhi ba juan",https://www.loc.gov/item/2011457120/manifest.json,guji,,0,18,,book
2011457145,"Linyi Xian zhi : shi liu juan , juan shou yi juan , juan mo yi juan",https://www.loc.gov/item/2011457145/manifest.json,guji,史部,0,18,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|linyi xian,book
2011457146,"Linyi Xian zhi : shi liu juan , shou mo ge yi juan",https://www.loc.gov/item/2011457146/manifest.json,guji,史部,0,18,di li lei|shi bu|du hui jun xian zhi shu|shandong sheng|linyi xian,book
2011457242,"Fei Xian zhi : shi liu juan, juan shou yi juan",https://www.loc.gov/item/2011457242/manifest.json,guji,,0,18,,book
2011457249,Linqu Xian (Shandong ) zhi : shi liu juan,https://www.loc.gov/item/2011457249/manifest.json,guji,,0,18,,book
2012402511,Shan ju xiao wan shi zhong : san juan,https://www.loc.gov/item/2012402511/manifest.json,guji,,0,18,,book
2012402540,"Chu ci ji zhu : ba juan, hou yu liu juan, bian zheng er juan",https://www.loc.gov/item/2012402540/manifest.json,guji,,0,18,"chu ci (ancient chinese poems)|criticism, textual",book
2012402711,"Jia shen chao shi xiao ji : ba juan, xu bian ba juan",https://www.loc.gov/item/2012402711/manifest.json,guji,,0,18,ming dynasty|history|china,manuscript/mixed material
2012402763,Che shu lou pi zhu fen lei pian zha pu yin : ba juan si ci,https://www.loc.gov/item/2012402763/manifest.json,guji,,0,18,,book
2012402787,Li Du shi ji he xuan : shi liu juan,https://www.loc.gov/item/2012402787/manifest.json,guji,集部,0,18,"701-762|712-770|ji bu|bie ji lei|du, fu|li, bai",book
2014514117,Xin bian bo wu ce hui : shi qi juan,https://www.loc.gov/item/2014514117/manifest.json,guji,,0,18,,book
2014514149,Xin'an Bi shi zu pu : shi qi juan,https://www.loc.gov/item/2014514149/manifest.json,guji,,0,18,genealogy|bi family|china,book
2014514454,Si zhong yi gui : shi si juan,https://www.loc.gov/item/2014514454/manifest.json,guji,子部,0,18,ru jia lei|zi bu,book
