id,title,manifest,keyword
,松柏科　柏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14372/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16240/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16348/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16444/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10650/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03507/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03393/manifest.json,本草
,橙橘科　文且譜三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03836/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04914/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08269/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14979/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13143/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11321/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11332/manifest.json,本草
,溲疏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08714/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05914/manifest.json,本草
,棟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04226/manifest.json,本草
,山茶科　山茶譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02553/manifest.json,本草
,梧桐科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02994/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17365/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13344/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14216/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14588/manifest.json,本草
,殼斗科　枹譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14348/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13309/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13552/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16405/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12990/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15722/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15839/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07893/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03768/manifest.json,本草
,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09035/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02165/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03219/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03492/manifest.json,本草
,冬青科　冬青譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04363/manifest.json,本草
,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01694/manifest.json,本草
,蝉譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01593/manifest.json,本草
,蟲譜図説六,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02075/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13792/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13883/manifest.json,本草
,山茶科　山茶譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02551/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02162/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03088/manifest.json,本草
,寄生科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12583/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08630/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09998/manifest.json,本草
,石南科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09932/manifest.json,本草
,石南科　瓔ラク躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10465/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15713/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12963/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16962/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17105/manifest.json,本草
,松柏科　公孫樹譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16673/manifest.json,本草
,樟科　桂譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11868/manifest.json,本草
,樟科　桂譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11909/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01911/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05567/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05733/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02518/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02136/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02160/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06320/manifest.json,本草
,薔薇科　海棠譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07925/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04912/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04681/manifest.json,本草
,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03986/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11944/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11638/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13363/manifest.json,本草
,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10405/manifest.json,本草
,薔薇科　李譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07037/manifest.json,本草
,錦葵科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02917/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03144/manifest.json,本草
,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03478/manifest.json,本草
,自イ至ホ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01481/manifest.json,本草
,茅荑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14586/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14978/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14773/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15048/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16374/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16269/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16260/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16334/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16440/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16755/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12323/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09560/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09300/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09557/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09609/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08445/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08302/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17222/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15786/manifest.json,本草
,蘇鉄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15231/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03141/manifest.json,本草
,蟲譜図説十二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02268/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02478/manifest.json,本草
,金絲桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02391/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12601/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13747/manifest.json,本草
,無花果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13752/manifest.json,本草
,玄参科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11786/manifest.json,本草
,錦窠獣譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02289/manifest.json,本草
,棕櫚科　中,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17043/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01120/manifest.json,本草
,熊野物産初志,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-00955/manifest.json,本草
,楊梅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13956/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08255/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03392/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03244/manifest.json,本草
,橙橘科　文且譜二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03688/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04946/manifest.json,本草
,梨譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07797/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04804/manifest.json,本草
,斉墩果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11126/manifest.json,本草
,斉墩果科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11112/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13075/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08156/manifest.json,本草
,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09037/manifest.json,本草
,漆樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05750/manifest.json,本草
,忍冬科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09514/manifest.json,本草
,一葉タゴ譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11445/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11612/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13825/manifest.json,本草
,殼斗科　椿木科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14102/manifest.json,本草
,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13116/manifest.json,本草
,大戟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12982/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12929/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14195/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17374/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07219/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09648/manifest.json,本草
,忍冬科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09649/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03375/manifest.json,本草
,橙橘科　文且譜三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03840/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05311/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08546/manifest.json,本草
,薔薇科　李譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07085/manifest.json,本草
,薔薇科　桃譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07009/manifest.json,本草
,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06798/manifest.json,本草
,梅譜　食用,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06668/manifest.json,本草
,胡頽子科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12438/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12298/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09269/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09209/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03140/manifest.json,本草
,無患樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04950/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04720/manifest.json,本草
,蟲譜図説十一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02198/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02153/manifest.json,本草
,自イ至ホ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01455/manifest.json,本草
,自ヨ至ク,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01528/manifest.json,本草
,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09032/manifest.json,本草
,松柏科　竹柏羅漢松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16809/manifest.json,本草
,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16890/manifest.json,本草
,薔薇科　李譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07087/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15373/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15783/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16164/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16214/manifest.json,本草
,橙橘科　文且譜三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03870/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03672/manifest.json,本草
,橙橘科　文且譜三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03832/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14162/manifest.json,本草
,山茱萸科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09382/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09227/manifest.json,本草
,柿樹科　柿譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10735/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08519/manifest.json,本草
,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12600/manifest.json,本草
,瑞香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12294/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12917/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13559/manifest.json,本草
,蕁麻科　楮栲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13286/manifest.json,本草
,素馨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11255/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11551/manifest.json,本草
,槭樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05154/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05948/manifest.json,本草
,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-05869/manifest.json,本草
,錦葵科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02940/manifest.json,本草
,衛矛科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04651/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06217/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01930/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01907/manifest.json,本草
,金絲桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02407/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02455/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02484/manifest.json,本草
,蟲譜図説九,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02155/manifest.json,本草
,自ヨ至ク,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01546/manifest.json,本草
,魚譜　コ至ア,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01127/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13849/manifest.json,本草
,殼斗科　椿木科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14005/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11986/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11963/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08196/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08207/manifest.json,本草
,忍冬科　金銀木譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09739/manifest.json,本草
,蔦科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08764/manifest.json,本草
,金縷梅科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08883/manifest.json,本草
,虎耳草科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08675/manifest.json,本草
,五加科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09189/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07313/manifest.json,本草
,薔薇科　薔薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07610/manifest.json,本草
,素馨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11267/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11549/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12029/manifest.json,本草
,樟科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12122/manifest.json,本草
,玄参科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11760/manifest.json,本草
,殼斗科　槲譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14238/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17366/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17304/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15076/manifest.json,本草
,松柏科　杉譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15603/manifest.json,本草
,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16376/manifest.json,本草
,松柏科　榧譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16566/manifest.json,本草
,棕櫚科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16723/manifest.json,本草
,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03636/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03349/manifest.json,本草
,菩提樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03150/manifest.json,本草
,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03256/manifest.json,本草
,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06157/manifest.json,本草
,鼠李科　鼠梨集説,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04686/manifest.json,本草
,蟲譜図説三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01946/manifest.json,本草
,蟲譜図説一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01880/manifest.json,本草
,蟲譜図説八,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02101/manifest.json,本草
,黄棟樹科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04152/manifest.json,本草
,薔薇科　桃譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06946/manifest.json,本草
,薔薇科　桃譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06874/manifest.json,本草
,橙橘科　文且譜三,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03884/manifest.json,本草
,梧桐科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03039/manifest.json,本草
,黄楊科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12729/manifest.json,本草
,桑科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13489/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07940/manifest.json,本草
,松柏科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14643/manifest.json,本草
,錦葵科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02789/manifest.json,本草
,冬青科　冬青譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-04416/manifest.json,本草
,橙橘科　枸橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03435/manifest.json,本草
,酢槳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03190/manifest.json,本草
,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03362/manifest.json,本草
,胡桃科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13886/manifest.json,本草
,紫葳科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11800/manifest.json,本草
,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11402/manifest.json,本草
,狗骨科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11636/manifest.json,本草
,桜譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-07205/manifest.json,本草
,薔薇科　桃譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06846/manifest.json,本草
,蟲譜図説二,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01921/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08218/manifest.json,本草
,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08401/manifest.json,本草
,千屈菜科　紫薇譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09132/manifest.json,本草
,棕櫚科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17339/manifest.json,本草
,山茶科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02468/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-14778/manifest.json,本草
,殼斗科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15063/manifest.json,本草
