id,title,manifest,db,tw_title
adeac-R100000094_I480137,新方小学校,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-026160/manifest.json,adeac,新方
adeac-R100000094_I466625,新方小増築,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-012125/manifest.json,adeac,新方
adeac-R100000094_I000305393_00_,新方交流館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-011959/manifest.json,adeac,新方
adeac-R100000094_I000308147_00_,新方川緑道,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013505/manifest.json,adeac,新方
adeac-R100000094_I000285287_00_,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-001906/manifest.json,adeac,新方
adeac-R100000094_I000285349_00_,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-001937/manifest.json,adeac,新方
adeac-R100000094_I466627,新方小増築,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-012127/manifest.json,adeac,新方
adeac-R100000094_I472721,新方公民館（新）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018518/manifest.json,adeac,新方
adeac-R100000094_I472291,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018068/manifest.json,adeac,新方
adeac-R100000094_I472720,新方公民館（新）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018517/manifest.json,adeac,新方
adeac-R100000094_I466629,新方小増築,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-012129/manifest.json,adeac,新方
ukobe-R000000035_I000095537_00,石油政策の新方針,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100151860.json,ukobe,新方
adeac-R100000094_I457899,新方小プール,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-002872/manifest.json,adeac,新方
adeac-R100000094_I000308223_00_,新方川橋周辺,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013542-06/manifest.json,adeac,新方
ukobe-R000000035_I000159032_00,朝鮮開発の新方針,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100215355.json,ukobe,新方
adeac-R100000094_I000308221_00_,新方川橋周辺,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013542-04/manifest.json,adeac,新方
adeac-R100000094_I000295371_00_,新方川上流端,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-006948/manifest.json,adeac,新方
adeac-R100000094_I457898,新方小プール,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-002871/manifest.json,adeac,新方
adeac-R100000094_I000306277_00_,H16・3・2 越谷市 新方川緑道の桜,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-012401/manifest.json,adeac,新方
adeac-R100000094_I472525,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018312/manifest.json,adeac,新方
adeac-R100000094_I480136,新方小学校,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-026158/manifest.json,adeac,新方
adeac-R100000094_I472527,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018315/manifest.json,adeac,新方
adeac-R100000094_I472290,新方公民館,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-018066/manifest.json,adeac,新方
ukobe-R000000035_I000281301_00,我対支新方針の闡明,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100337624.json,ukobe,新方
ukobe-R000000035_I000002072_00,我が貿易の新方向 (一〜四),https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100058395.json,ukobe,新方
adeac-R100000094_I000308225_00_,新方川橋周辺,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013543-02/manifest.json,adeac,新方
ukobe-R000000035_I000316992_00,新方途考究の必要 : 社説,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100373315.json,ukobe,新方
adeac-R100000094_I000282099_00_,新方小給食室,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-000312/manifest.json,adeac,新方
adeac-R100000094_I000308222_00_,新方川橋周辺,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013542-05/manifest.json,adeac,新方
adeac-R100000094_I474693,一日入学（新方小）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-020559/manifest.json,adeac,新方
adeac-R100000094_I474696,一日入学（新方小）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-020562/manifest.json,adeac,新方
ukobe-R000000035_I000323410_00,新穀蒐荷の新方策 : 立言,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100379733.json,ukobe,新方
adeac-R100000094_I475777,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021694/manifest.json,adeac,新方
adeac-R100000094_I475807,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021724/manifest.json,adeac,新方
adeac-R100000094_I475779,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021696/manifest.json,adeac,新方
adeac-R100000094_I475762,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021679/manifest.json,adeac,新方
adeac-R100000094_I475761,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021678/manifest.json,adeac,新方
adeac-R100000094_I473226,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019039/manifest.json,adeac,新方
adeac-R100000094_I475792,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021709/manifest.json,adeac,新方
adeac-R100000094_I475772,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021689/manifest.json,adeac,新方
adeac-R100000094_I473243,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019056/manifest.json,adeac,新方
adeac-R100000094_I475812,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021729/manifest.json,adeac,新方
adeac-R100000094_I473229,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019042/manifest.json,adeac,新方
adeac-R100000094_I465331,新方老人ホーム,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-010767/manifest.json,adeac,新方
adeac-R100000094_I475767,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021684/manifest.json,adeac,新方
adeac-R100000094_I475763,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021680/manifest.json,adeac,新方
adeac-R100000094_I475814,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021731/manifest.json,adeac,新方
adeac-R100000094_I475818,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021735/manifest.json,adeac,新方
adeac-R100000094_I475800,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021717/manifest.json,adeac,新方
adeac-R100000094_I475774,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021691/manifest.json,adeac,新方
adeac-R100000094_I475780,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021697/manifest.json,adeac,新方
adeac-R100000094_I473228,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019041/manifest.json,adeac,新方
adeac-R100000094_I457539,新方小の給食室,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-002484/manifest.json,adeac,新方
adeac-R100000094_I475781,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021698/manifest.json,adeac,新方
adeac-R100000094_I475782,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021699/manifest.json,adeac,新方
adeac-R100000094_I475813,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021730/manifest.json,adeac,新方
arc_nishikie-MMS167_01,「康平五年九月衣川合戦」　「八幡太郎義家」「吉彦秀武」「清原武則真人」「大内介宗茂」「佐々木源太夫章経」「物部長頼」「首藤権介範季」「大宅太夫光任」「内舎人藤原茂頼」「鎌倉権頭景成」「藤原季俊」「荒川太郎武貞」「新方次郎橘頼真」,https://www.dh-jac.net/db/nishikie/MMS167_01/portal/manifest.json,arc_nishikie,新方
ukobe-R000000035_I000120427_00,米国発達の新方面,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100176750.json,ukobe,新方
ukobe-R000000035_I000133365_00,独逸発展の新方面,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100189688.json,ukobe,新方
ukobe-R000000035_I000266980_00,賠償支払新方法提唱,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100323303.json,ukobe,新方
chiba_u-R100000139_I000000036_00,葡萄樹栽培新方 巻之上,https://iiif.ll.chiba-u.jp/mmd/manifest/225/900120011.json,chiba_u,新方
adeac-R100000094_I473237,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019050/manifest.json,adeac,新方
adeac-R100000094_I475815,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021732/manifest.json,adeac,新方
adeac-R100000094_I475758,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021675/manifest.json,adeac,新方
adeac-R100000094_I475799,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021716/manifest.json,adeac,新方
adeac-R100000094_I475804,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021721/manifest.json,adeac,新方
adeac-R100000094_I475787,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021704/manifest.json,adeac,新方
adeac-R100000094_I473236,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019049/manifest.json,adeac,新方
adeac-R100000094_I475764,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021681/manifest.json,adeac,新方
adeac-R100000094_I473239,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019052/manifest.json,adeac,新方
adeac-R100000094_I475806,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021723/manifest.json,adeac,新方
adeac-R100000094_I000285275_00_,新方公民館（旧庁舎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-001900/manifest.json,adeac,新方
ukobe-R000000035_I000181158_00,輸出対策を繞る新方向,https://da.lib.kobe-u.ac.jp/files/manifest/1/20000/0100237481.json,ukobe,新方
adeac-R100000094_I474694,一日入学（新方小）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-020560/manifest.json,adeac,新方
adeac-R100000094_I474695,一日入学（新方小）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-020561/manifest.json,adeac,新方
adeac-R100000094_I000308224_00_,新方川橋周辺,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2022-200020-013543-01/manifest.json,adeac,新方
chiba_u-R100000139_I000000037_00,葡萄樹栽培新方 巻之下,https://iiif.ll.chiba-u.jp/mmd/manifest/225/900120012.json,chiba_u,新方
adeac-R100000094_I473230,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019043/manifest.json,adeac,新方
adeac-R100000094_I475797,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021714/manifest.json,adeac,新方
adeac-R100000094_I475805,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021722/manifest.json,adeac,新方
adeac-R100000094_I475770,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021687/manifest.json,adeac,新方
adeac-R100000094_I473240,虫追い（新方地区で）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-019053/manifest.json,adeac,新方
adeac-R100000094_I475819,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021736/manifest.json,adeac,新方
adeac-R100000094_I475790,虫追い（新方北川崎）,https://adeac.jp/viewitem/koshigaya-city-digital-archives/viewer/iiif/2023-200020-021707/manifest.json,adeac,新方
arc_books-NDL_2543280,新約全書27卷,https://www.dl.ndl.go.jp/api/iiif/2543280/manifest.json,arc_books,新約全書
arc_books-NIJL_100451132,新約全書,https://www.dh-jac.net/db1/books/NIJL-100451132/portal/manifest.json,arc_books,新約全書
arc_books-NIJL_100418370,新約全書,https://www.dh-jac.net/db1/books/NIJL-100418370/portal/manifest.json,arc_books,新約全書
arc_books-NIJL_100452600,新約全書,https://www.dh-jac.net/db1/books/NIJL-100452600/portal/manifest.json,arc_books,新約全書
ryukoku-R100000135_I000004000_00,新約全書,https://da.library.ryukoku.ac.jp/iiif/200841/1/manifest.json,ryukoku,新約全書
doshisha-R100000123_I000000942_00,新約全書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000952.json,doshisha,新約全書
shimane_u-R100000116_I000001651_00,舊新約全書 : 引照,https://da.lib.shimane-u.ac.jp/content/iiif/open/1651/manifest,shimane_u,新約全書
doshisha-R100000123_IMD00001582,新約全書評駁,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00001582.json,doshisha,新約全書
arc_books-bunko08_d0418,路加伝福音書,https://www.dh-jac.net/db1/books/bunko08_d0418/portal/manifest.json,arc_books,新約全書
kyudai-R100000092_I000119699_00,新約聖書使徒行傳,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/4485730.json,kyudai,新約全書
doshisha-R100000123_I000000208_00,新約聖書馬可傳,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000208.json,doshisha,新約全書
doshisha-R100000123_I000000206_00,新約聖書路加傳,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000206.json,doshisha,新約全書
doshisha-R100000123_I000000207_00,新約聖書馬太傳,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000207.json,doshisha,新約全書
doshisha-R100000123_I000000205_00,新約聖書使徒行傳,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000205.json,doshisha,新約全書
doshisha-R100000123_I000000209_00,約翰傳福音書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000209.json,doshisha,新約全書
doshisha-R100000123_I000000210_00,新約聖書羅馬書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000210.json,doshisha,新約全書
doshisha-R100000123_I000000276_00,新約聖書約翰書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000276.json,doshisha,新約全書
doshisha-R100000123_I000000373_00,新約聖書約翰傳,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000373.json,doshisha,新約全書
doshisha-R100000123_I000000219_00,新約聖書哥林多前書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000219.json,doshisha,新約全書
doshisha-R100000123_I000000213_00,新約聖書哥羅西書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000213.json,doshisha,新約全書
doshisha-R100000123_I000000212_00,新約聖書加拉太書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000212.json,doshisha,新約全書
doshisha-R100000123_I000000216_00,新約聖書希伯來書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000216.json,doshisha,新約全書
doshisha-R100000123_I000000220_00,新約聖書哥林多後書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000220.json,doshisha,新約全書
doshisha-R100000123_I000000211_00,新約聖書以弗所腓立比書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000211.json,doshisha,新約全書
doshisha-R100000123_I000000218_00,新約聖書約翰黙示録,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000218.json,doshisha,新約全書
doshisha-R100000123_I000000214_00,新約聖書帖撒羅尼迦前後書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000214.json,doshisha,新約全書
doshisha-R100000123_I000000215_00,新約聖書提摩太前後提多腓利門書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000215.json,doshisha,新約全書
doshisha-R100000123_I000000217_00,新約聖書雅各彼得前彼得後猶太書,https://dgcl.doshisha.ac.jp/images/manifest/1/50000/MD00000217.json,doshisha,新約全書
arc_books-itsEH190,百戦必勝既済真経,https://www.dh-jac.net/db1/books/itsEH190/portal/manifest.json,arc_books,既濟真經
arc_books-hayBKE2_0122,純陽演正孚佑帝君既済真経,https://www.dh-jac.net/db1/books/hayBKE2-0122/portal/manifest.json,arc_books,既濟真經
arc_books-NIJL_200011944,明医雑著,https://www.dh-jac.net/db1/books/NIJL-200011944/portal/manifest.json,arc_books,明醫雜著
arc_books-RYU9818L,明医雑著,https://www.dh-jac.net/db1/books/RYU9818L/portal/manifest.json,arc_books,明醫雜著
arc_books-ya09_00355,明医雑著,https://www.dh-jac.net/db1/books/ya09_00355/portal/manifest.json,arc_books,明醫雜著
arc_books-ya09_01063,明医雑著,https://www.dh-jac.net/db1/books/ya09_01063/portal/manifest.json,arc_books,明醫雜著
arc_books-NIJL_100419497,明医雑著,https://www.dh-jac.net/db1/books/NIJL-100419497/portal/manifest.json,arc_books,明醫雜著
arc_books-NIJL_100273234,易簡方論,https://www.dh-jac.net/db1/books/NIJL-100273234/portal/manifest.json,arc_books,易簡方
arc_books-NIJL_100247808,易簡方論,https://www.dh-jac.net/db1/books/NIJL-100247808/portal/manifest.json,arc_books,易簡方
arc_books-NIJL_100252591,易簡方論,https://www.dh-jac.net/db1/books/NIJL-100252591/portal/manifest.json,arc_books,易簡方
arc_books-ya09_00373,続易簡方論,https://www.dh-jac.net/db1/books/ya09_00373/portal/manifest.json,arc_books,易簡方
kyudai-R100000092_I2324_7326008,續易簡方論 6巻 巻之1-6,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/7326008.json,kyudai,易簡方
kyudai-R100000092_I2324_7326009,續易簡方論後集 5巻 巻之1-5,https://catalog.lib.kyushu-u.ac.jp/image/manifest/1/820/7326009.json,kyudai,易簡方
THERS_da-N002_20230901_02035,蟲譜図説五,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-02035/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_11682,馬銭科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11682/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_01698,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01698/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_17148,松柏科　松譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-17148/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16163,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16163/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03572,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03572/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16150,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16150/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_01980,蟲譜図説四,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01980/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_09035,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09035/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_09023,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09023/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_12646,檀香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-12646/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_06820,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06820/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03362,芸香科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03362/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16141,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16141/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16170,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16170/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_06045,豆科　下,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06045/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03999,橙橘科　橘譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03999/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16167,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16167/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_08140,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08140/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03571,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03571/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_08101,薔薇科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-08101/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_06155,豆科　上,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06155/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_16161,雑纂,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-16161/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_01622,自ミ至テ,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-01622/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03564,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03564/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_03576,橙橘科　文且譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03576/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_09030,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09030/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_06813,薔薇科　杏譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-06813/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_09029,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09029/manifest.json,THERS_da,本草原始
THERS_da-N002_20230901_09025,石榴科　桃金嬢,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-09025/manifest.json,THERS_da,本草原始
arc_books-NDL_2541199,本草和名,https://www.dl.ndl.go.jp/api/iiif/2541199/manifest.json,arc_books,本草和名
arc_books-NDL_2607713,本草和名鈔 3巻,https://www.dl.ndl.go.jp/api/iiif/2607713/manifest.json,arc_books,本草和名
arc_books-NDL_2606133,本草和名 2巻,https://www.dl.ndl.go.jp/api/iiif/2606133/manifest.json,arc_books,本草和名
arc_books-NDL_2565437,本草和名鈔 3巻,https://www.dl.ndl.go.jp/api/iiif/2565437/manifest.json,arc_books,本草和名
arc_books-NDL_2557889,本草和名私記 2巻,https://www.dl.ndl.go.jp/api/iiif/2557889/manifest.json,arc_books,本草和名
arc_books-NDL_2608790,本草和名私記 2巻,https://www.dl.ndl.go.jp/api/iiif/2608790/manifest.json,arc_books,本草和名
arc_books-NIJL_100227241,本草和名,https://www.dh-jac.net/db1/books/NIJL-100227241/portal/manifest.json,arc_books,本草和名
arc_books-NIJL_100244212,本草和名私記,https://www.dh-jac.net/db1/books/NIJL-100244212/portal/manifest.json,arc_books,本草和名
arc_books-NIJL_100403344,本草和名私記,https://www.dh-jac.net/db1/books/NIJL-100403344/portal/manifest.json,arc_books,本草和名
arc_books-NIJL_100403343,本草和名私記,https://www.dh-jac.net/db1/books/NIJL-100403343/portal/manifest.json,arc_books,本草和名
arc_books-NIJL_100328881,本草和名集,https://www.dh-jac.net/db1/books/NIJL-100328881/portal/manifest.json,arc_books,本草和名
ukansai-R100000114_I001503138,本草和名 上巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/001503138/manifest.json,ukansai,本草和名
ukansai-R100000114_I001503146,本草和名 下巻,https://www.iiif.ku-orcas.kansai-u.ac.jp/iiif/books/001503146/manifest.json,ukansai,本草和名
arc_books-NIJL_100240088,本草和名伝抄の論,https://www.dh-jac.net/db1/books/NIJL-100240088/portal/manifest.json,arc_books,本草和名
utokyo_da-507646ce_40b9_95bd_52fb_2a9da7e0645f,本草和名字類,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/507646ce-40b9-95bd-52fb-2a9da7e0645f/manifest,utokyo_da,本草和名
utokyo_da-e4db4945_667b_70c5_75c5_d17265f38d29,本草和名傳抄の論,https://kotenseki.nijl.ac.jp/biblio/100240088/manifest,utokyo_da,本草和名
THERS_da-N002_20230901_11340,狗骨科　秦皮譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11340/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_11715,茄科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-11715/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_03237,秦椒譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03237/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_15434,楊柳科　柳譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-15434/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_13098,楡科,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-13098/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_10418,石南科　躑躅譜,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-10418/manifest.json,THERS_da,本草和名
THERS_da-N002_20230901_03541,橙橘科　橘譜一,https://da.adm.thers.ac.jp/iiif/1/classic_books/N002-20230901-03541/manifest.json,THERS_da,本草和名
